City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1049,Nouakchott,MR,18.0858,-15.9785,76.93,83,2,12.08,clear sky
1050,Ust-Tsilma,RU,65.441,52.1498,58.15,87,99,1.81,overcast clouds
1051,Preston,GB,53.7667,-2.7167,64.26,71,41,6.51,scattered clouds
1052,Esmeraldas,BR,-19.7625,-44.3139,68.86,61,5,5.86,clear sky
1053,Rorvik,NO,64.8621,11.2373,57.61,89,80,7.72,broken clouds
1054,Inuvik,CA,68.3499,-133.7218,42.1,59,100,18.75,overcast clouds
1055,Ukiah,US,39.1502,-123.2078,101.52,29,1,6.91,clear sky
1056,Mtama,TZ,-10.3,39.3667,66.02,97,21,1.59,few clouds
1057,Jawhar,SO,2.7809,45.5005,72.93,81,37,18.54,scattered clouds
1058,Lindome,SE,57.5667,12.0833,71.42,87,0,2.3,clear sky
1059,Sawakin,SD,19.1059,37.3321,89.73,47,100,4.76,overcast clouds
1060,Ust-Nera,RU,64.5667,143.2,64.27,65,59,7.45,light rain
1061,San Lorenzo,PY,-25.3333,-57.5333,77.94,57,75,0.0,broken clouds
1062,Tongchuan,CN,35.0806,109.0897,78.53,75,95,4.74,overcast clouds
1063,Gravdal,NO,68.1214,13.5031,56.71,77,74,6.06,broken clouds
1064,Tongren,CN,27.7172,109.1853,77.27,89,97,1.59,overcast clouds
1065,Mayo,US,38.8876,-76.5119,87.98,87,20,1.01,few clouds
1066,Puerto Cabezas,NI,14.0351,-83.3888,85.96,84,40,9.22,scattered clouds
1067,Houma,US,29.5958,-90.7195,87.8,67,40,14.97,scattered clouds
1068,Matane,CA,48.8286,-67.522,65.19,94,88,14.85,overcast clouds
1069,Lima,PE,-12.0432,-77.0282,62.91,81,90,9.22,overcast clouds
1070,Ulaangom,MN,49.9811,92.0667,66.34,57,80,1.54,broken clouds
1071,Boyuibe,BO,-20.4167,-63.2833,78.71,62,33,4.47,scattered clouds
1072,Mapanas,PH,12.475,125.2562,78.8,89,62,2.33,broken clouds
1073,Selikhino,RU,50.3672,137.4996,72.54,96,100,1.57,overcast clouds
1074,Kailua,US,21.4022,-157.7394,85.14,69,75,13.8,light rain
1075,Manzhouli,CN,49.6,117.4333,68.67,89,81,12.84,broken clouds
1076,Porto Murtinho,BR,-21.6989,-57.8825,80.2,31,100,5.68,overcast clouds
1077,Port Macquarie,AU,-31.4333,152.9167,49.96,71,59,6.46,broken clouds
1078,Valdagno,IT,45.6483,11.3064,65.05,80,49,1.99,scattered clouds
1079,Terney,RU,45.0503,136.6092,73.08,76,62,6.17,broken clouds
1080,Sungaipenuh,ID,-2.0833,101.3833,63.37,66,100,1.74,overcast clouds
1081,Uray,RU,60.1247,64.7758,45.72,62,23,7.65,few clouds
1082,Honolulu,US,21.3069,-157.8583,84.96,63,75,16.11,light rain
1083,Kuala Terengganu,MY,5.3302,103.1408,75.15,100,20,0.0,few clouds
1084,Uarini,BR,-2.99,-65.1083,76.95,93,66,1.66,broken clouds
1085,Najran,SA,17.4924,44.1277,92.05,23,98,1.39,overcast clouds
1086,Neenah,US,44.1858,-88.4626,71.02,91,90,9.22,overcast clouds
1087,Rock Sound,BS,24.9,-76.2,81.54,75,4,16.87,clear sky
1088,Omsukchan,RU,62.5333,155.8,63.27,59,100,8.95,overcast clouds
1089,Kaduna,NG,10.5222,7.4383,71.58,91,100,1.23,light rain
1090,Robertsport,LR,6.7533,-11.3686,77.83,82,66,10.36,light rain
1091,Fairlie,GB,55.756,-4.8556,61.2,89,98,1.99,overcast clouds
1092,Setermoen,NO,68.861,18.3486,66.43,80,67,4.05,light rain
1093,Fairview,US,40.8126,-73.999,86.56,68,1,0.0,clear sky
1094,Wanxian,CN,30.8039,108.3897,81.05,87,100,5.14,overcast clouds
1095,The Pas,CA,53.8251,-101.2541,78.8,33,70,9.15,broken clouds
1096,Tazovskiy,RU,67.4667,78.7,44.33,72,17,4.09,few clouds
1097,Bluefield,US,37.2698,-81.2223,80.64,64,20,5.75,few clouds
1098,Maniitsoq,GL,65.4167,-52.9,42.19,97,100,6.93,overcast clouds
1099,Rockledge,US,28.3508,-80.7253,85.08,81,1,8.01,clear sky
1100,Moctezuma,MX,29.8,-109.6667,97.45,27,74,5.7,broken clouds
1101,Mitu,CO,1.1983,-70.1733,72.5,97,94,1.03,overcast clouds
1102,Tynda,RU,55.1667,124.7167,59.13,98,100,9.98,overcast clouds
1103,Muisne,EC,0.6,-80.0333,82.51,82,99,8.75,overcast clouds
1104,Abilene,US,32.4487,-99.7331,94.17,41,20,3.0,few clouds
1105,Maldonado,UY,-34.6667,-54.9167,52.23,96,100,8.95,moderate rain
1106,Mount Pleasant,US,32.7941,-79.8626,90.05,67,1,1.01,clear sky
1107,Cruz,BR,-2.9178,-40.1717,78.91,82,85,16.2,overcast clouds
1108,Moose Factory,CA,51.2585,-80.6094,62.28,49,91,6.2,overcast clouds
1109,Moerai,PF,-22.4333,-151.3333,75.61,73,51,11.63,broken clouds
1110,Aurdal,NO,60.9242,9.4159,60.66,96,2,2.04,clear sky
1111,Bodden Town,KY,19.2833,-81.25,87.8,76,40,5.01,scattered clouds
1112,Itarema,BR,-2.9248,-39.9167,79.3,83,77,16.49,broken clouds
1113,Champerico,GT,14.3,-91.9167,84.34,72,92,4.03,overcast clouds
1114,Vrangel,RU,42.7297,133.0839,70.52,86,2,1.12,clear sky
1115,Mengcheng,CN,33.2579,116.5655,83.79,85,94,5.57,heavy intensity rain
1116,Gimli,CA,50.6336,-96.9907,83.43,44,28,8.79,scattered clouds
1117,Blagoyevo,RU,63.3667,47.9167,59.4,94,98,4.27,overcast clouds
1118,Jiaozuo,CN,35.2397,113.2331,79.56,79,48,8.21,scattered clouds
1119,Cam Ranh,VN,11.9214,109.1591,76.96,94,75,1.14,light rain
1120,Antofagasta,CL,-23.65,-70.4,58.28,84,69,7.74,broken clouds
1121,Namikupa,TZ,-10.8333,39.6,63.82,98,5,2.89,clear sky
1122,Sant,RO,47.45,24.9,61.11,84,1,1.41,clear sky
1123,Pundaguitan,PH,6.3711,126.1689,81.54,78,82,3.18,broken clouds
1124,Seoul,KR,37.5683,126.9778,82.0,78,0,3.44,clear sky
1125,Polovinnoye,RU,54.7914,65.9864,43.29,75,40,8.95,scattered clouds
1126,Belgrade,RS,44.804,20.4651,83.86,51,0,8.05,clear sky
1127,Puro,PH,12.4841,123.3827,81.23,78,86,1.66,overcast clouds
1128,Tiarei,PF,-17.5333,-149.3333,84.22,68,11,19.53,few clouds
1129,Coahuayana,MX,18.7333,-103.6833,92.68,71,83,4.76,broken clouds
1130,Barcelona,ES,41.3888,2.159,74.97,74,20,1.01,few clouds
1131,Tibacuy,CO,4.3511,-72.4564,77.0,84,29,4.97,light rain
1132,Yuzhno-Kurilsk,RU,44.0306,145.8556,62.28,90,91,7.4,overcast clouds
1133,Svay Rieng,KH,11.0879,105.7993,75.78,93,100,3.2,overcast clouds
1134,Kandri,IN,21.4167,79.2667,76.57,89,84,4.41,broken clouds
1135,Warrnambool,AU,-38.3833,142.4833,54.81,81,87,17.31,overcast clouds
1136,Warri,NG,5.5167,5.75,75.13,90,98,3.53,overcast clouds
1137,Bend,US,44.0582,-121.3153,95.25,19,1,1.01,clear sky
1138,Bonga,ET,7.2833,36.2333,59.41,99,100,0.11,light rain
1139,Lumby,CA,50.2498,-118.969,103.57,22,1,1.01,clear sky
1140,Chechat,IN,24.7667,75.8833,89.78,49,82,6.44,broken clouds
1141,Myanaung,MM,18.2833,95.3167,78.93,84,100,2.84,light rain
1142,Nizhniy Kuranakh,RU,58.8353,125.4869,65.37,70,100,3.67,overcast clouds
1143,Umba,RU,66.6871,34.3429,52.34,85,38,5.37,scattered clouds
1144,Villa Carlos Paz,AR,-31.4241,-64.4978,51.39,65,25,3.0,scattered clouds
1145,Thohoyandou,ZA,-22.9456,30.485,53.55,76,100,8.08,overcast clouds
1146,Xuddur,SO,4.1213,43.8894,70.2,67,99,20.04,overcast clouds
1147,Huanren,CN,41.2647,125.3667,77.88,81,77,5.93,broken clouds
1148,Kajaani,FI,64.2273,27.7285,60.85,82,0,2.3,clear sky
1149,Yenagoa,NG,4.9247,6.2642,74.17,92,74,4.16,broken clouds
1150,Broken Hill,AU,-31.95,141.4333,53.31,66,75,10.36,broken clouds
1151,Bulgan,MN,48.8125,103.5347,60.03,78,0,2.13,clear sky
1152,Raga,SS,8.4596,25.678,70.12,99,97,7.18,moderate rain
1153,Huilong,CN,31.8111,121.655,80.98,88,96,16.73,overcast clouds
1154,Elbistan,TR,38.2059,37.1983,64.56,65,0,5.77,clear sky
1155,Ginda,IN,30.6945,78.4932,64.02,90,69,3.09,broken clouds
1156,Torit,SS,4.4133,32.5678,68.36,91,100,2.86,overcast clouds
1157,Kalghatgi,IN,15.1833,74.9667,70.52,95,100,10.83,overcast clouds
1158,Ipixuna,BR,-1.7625,-48.8043,80.55,78,97,2.77,overcast clouds
1159,Brest,BY,52.1,23.7,73.54,75,9,5.44,clear sky
1160,Alekseyevsk,RU,57.8406,108.3492,63.86,92,100,3.87,light rain
1161,Amboasary,MG,-25.0333,46.3833,67.84,83,1,7.81,clear sky
1162,San Policarpo,PH,12.1791,125.5072,78.94,87,51,2.98,broken clouds
1163,Osa,RU,57.2829,55.4567,51.37,77,27,1.59,scattered clouds
1164,Karlstad,SE,59.3793,13.5036,66.76,100,87,4.61,overcast clouds
1165,Jonesboro,US,35.8423,-90.7043,91.17,43,1,11.01,clear sky
1166,Nushki,PK,29.5542,66.0215,85.77,40,36,2.8,scattered clouds
1167,Chicama,PE,-7.8447,-79.1469,63.14,77,28,8.7,scattered clouds
1168,Yermakovskoye,RU,53.2831,92.4003,62.01,96,100,3.42,light rain
1169,Hanyang,CN,32.1371,105.5126,71.91,97,100,1.52,moderate rain
1170,Veraval,IN,20.9,70.3667,81.95,86,93,11.3,overcast clouds
1171,Desnogorsk,RU,54.1508,33.2815,67.03,91,100,0.98,overcast clouds
1172,Boffa,GN,10.1667,-14.0333,75.92,93,85,4.9,light rain
1173,Suruc,TR,36.9761,38.425,82.6,37,0,18.19,clear sky
1174,Tahe,CN,52.3333,124.7333,70.18,91,73,3.47,broken clouds
1175,Tacna,PE,-18.0056,-70.2483,56.3,88,6,3.51,clear sky
1176,Gondar,ET,12.6,37.4667,56.3,96,100,2.13,light rain
1177,San Carlos,VE,9.6612,-68.5827,77.56,80,48,3.49,scattered clouds
1178,Odweyne,SO,9.4092,45.064,71.49,61,71,18.92,broken clouds
1179,Stornoway,GB,58.2093,-6.3865,58.93,82,90,9.22,overcast clouds
1180,Diego De Almagro,CL,-26.3667,-70.05,53.83,52,0,3.06,clear sky
1181,Bauchi,NG,10.5,10.0,73.31,86,100,4.9,overcast clouds
1182,Tubuala,PA,9.5167,-79.0333,83.34,86,100,5.88,overcast clouds
1183,Bairiki,KI,1.3292,172.9752,84.2,70,40,9.22,scattered clouds
1184,Trincomalee,LK,8.5711,81.2335,80.17,79,100,15.01,overcast clouds
1185,Bima,ID,-8.4667,118.7167,71.37,87,71,5.3,broken clouds
1186,Oussouye,SN,12.485,-16.5469,84.29,83,96,7.36,overcast clouds
1187,Khartoum,SD,15.5518,32.5324,89.02,49,46,3.0,scattered clouds
1188,Tottori,JP,35.5,134.2333,78.87,78,75,5.75,broken clouds
1189,Ilo,PE,-17.6394,-71.3375,60.24,83,32,5.66,scattered clouds
1190,Ayotzintepec,MX,17.6667,-96.1333,73.35,96,100,2.53,overcast clouds
1191,Mersing,MY,2.4312,103.8405,75.11,88,95,5.75,overcast clouds
1192,Thyboron,DK,56.6985,8.2124,67.17,92,42,11.21,scattered clouds
1193,Kovernino,RU,57.1253,43.8142,63.0,85,81,2.93,broken clouds
1194,Esso,RU,55.9333,158.7,58.75,71,64,10.69,broken clouds
1195,Dhidhdhoo,MV,6.8833,73.1,81.5,81,97,16.44,light rain
1196,Dalbandin,PK,28.8947,64.4101,85.62,47,80,9.6,broken clouds
1197,Mercedes,AR,-34.6515,-59.4307,53.51,79,100,9.04,moderate rain
1198,Pingdingshan,CN,33.7385,113.3012,78.3,94,100,6.35,overcast clouds
1199,Cabinda,AO,-5.55,12.2,71.37,89,48,7.07,scattered clouds
1200,Hengyang,CN,26.8881,112.615,82.89,70,8,4.16,clear sky
1201,Rozkishne,UA,48.5074,39.3004,70.54,51,0,2.66,clear sky
1202,Yertsevo,RU,60.7966,40.086,68.27,58,90,3.2,overcast clouds
1203,Arroyo,ES,41.6096,-4.7969,60.15,69,0,5.01,clear sky
1204,Plyussa,RU,58.4308,29.3654,66.45,94,91,1.23,overcast clouds
1205,Kholtoson,RU,50.2981,103.3097,57.47,83,5,1.3,clear sky
1206,Marfino,RU,55.7028,37.3822,72.09,78,0,2.24,clear sky
1207,Caconda,AO,-13.7333,15.0667,55.04,37,2,0.94,clear sky
1208,Sai Buri,TH,6.7013,101.6168,75.9,87,99,5.39,overcast clouds
1209,Markova,UA,48.6758,24.4138,68.27,84,8,3.44,clear sky
1210,Honiara,SB,-9.4333,159.95,86.38,63,65,10.09,broken clouds
1211,Srikakulam,IN,18.3,83.9,79.88,86,87,6.62,overcast clouds
1212,Piotrkow Trybunalski,PL,51.4055,19.7032,66.11,84,99,9.46,heavy intensity rain
1213,Vaitape,PF,-16.5167,-151.75,79.66,75,68,20.11,broken clouds
1214,Yarmouth,US,41.7057,-70.2286,83.05,94,90,5.75,mist
1215,Halifax,CA,44.6453,-63.5724,68.41,78,98,3.0,overcast clouds
1216,Torres,BR,-29.3353,-49.7269,69.82,87,83,3.8,light rain
1217,Goure,NE,13.9835,10.2704,90.72,39,81,8.79,broken clouds
1218,Japura,ID,-0.3167,102.35,70.0,96,100,0.4,overcast clouds
1219,Polunochnoye,RU,60.8697,60.4153,42.89,71,53,2.06,broken clouds
1220,Ardabil,IR,38.2498,48.2933,58.21,68,55,3.87,broken clouds
1221,Ankazoabo,MG,-22.2833,44.5167,62.98,63,0,11.18,clear sky
1222,Gushikawa,JP,26.3544,127.8686,83.43,87,1,5.75,clear sky
1223,Iquitos,PE,-3.7481,-73.2472,84.24,74,40,2.3,scattered clouds
1224,Liuzhou,CN,24.3126,109.3892,78.64,86,58,4.54,broken clouds
1225,Price,US,39.5994,-110.8107,92.71,46,90,12.66,overcast clouds
1226,Bad Kreuznach,DE,49.8333,7.8667,62.98,92,100,4.23,overcast clouds
1227,Tocache,PE,-8.1842,-76.5125,77.2,75,46,1.32,scattered clouds
1228,Tabou,CI,4.423,-7.3528,76.42,74,100,5.99,overcast clouds
1229,Kualakapuas,ID,-3.0091,114.3876,73.56,90,100,1.88,overcast clouds
1230,Zharkent,KZ,44.1628,80.0,67.14,64,100,6.31,overcast clouds
1231,Jiwani,PK,25.05,61.7417,86.41,75,85,5.88,moderate rain
1232,Dudinka,RU,69.4058,86.1778,47.93,64,71,2.91,broken clouds
1233,Concordia,AR,-31.393,-58.0209,57.27,100,90,7.0,overcast clouds
1234,Saalfeld,DE,50.65,11.3667,61.66,96,46,3.13,scattered clouds
1235,Kalinovo,RU,57.1317,60.1464,49.24,69,71,3.65,broken clouds
1236,Pedernales,DO,18.0384,-71.744,81.86,73,85,1.66,overcast clouds
1237,Tonantins,BR,-2.8731,-67.8022,74.34,97,70,2.24,broken clouds
1238,Kodinsk,RU,58.6881,99.1844,65.46,76,4,3.83,clear sky
1239,Hope,US,33.6671,-93.5916,92.55,46,12,5.68,few clouds
1240,Imeni Poliny Osipenko,RU,52.4201,136.4853,64.24,98,100,1.63,light rain
1241,Pine Bluff,US,34.2284,-92.0032,93.13,38,1,8.01,clear sky
1242,Helong,CN,42.5397,128.9972,76.03,85,69,2.13,broken clouds
1243,Karratha,AU,-20.7377,116.8463,63.23,60,18,11.18,few clouds
1244,Sawtell,AU,-30.3833,153.1,60.82,92,95,8.05,overcast clouds
1245,Yueyang,CN,29.3333,113.0919,81.46,76,100,8.19,overcast clouds
1246,Geri,CY,35.1,33.4167,81.79,54,0,12.66,clear sky
1247,Sangmelima,CM,2.9333,11.9833,66.54,99,100,3.11,overcast clouds
1248,Sarankhola,BD,22.3082,89.7897,80.13,90,98,3.49,overcast clouds
1249,Praia,CV,14.9215,-23.5087,77.54,78,20,5.75,few clouds
1250,Zhuhai,CN,22.2769,113.5678,84.11,84,20,4.61,few clouds
1251,Arkhara,RU,49.4212,130.0842,72.91,98,100,8.52,moderate rain
1252,Miquelon,PM,47.0975,-56.3814,55.36,85,41,12.66,scattered clouds
1253,Orumiyeh,IR,37.5527,45.0761,67.55,56,20,9.22,few clouds
1254,Bakchar,RU,57.0186,82.0711,57.29,97,11,5.82,few clouds
1255,Zhezkazgan,KZ,47.8043,67.7144,56.52,56,0,2.75,clear sky
1256,Kangaba,ML,11.9333,-8.4167,80.38,64,84,6.51,light rain
1257,Montorio Al Vomano,IT,42.5831,13.6383,68.54,75,0,7.16,clear sky
1258,Romanovo,RU,52.6182,81.2271,55.06,82,29,19.13,scattered clouds
1259,Yaroslavl,RU,57.6299,39.8737,66.0,82,0,4.47,clear sky
1260,Iranduba,BR,-3.2847,-60.1861,84.52,87,40,1.92,scattered clouds
1261,Aykhal,RU,66.0,111.5,51.62,51,31,7.23,scattered clouds
1262,Balaipungut,ID,1.05,101.2833,72.01,97,100,1.88,overcast clouds
1263,Tongliao,CN,43.6125,122.2653,77.76,83,100,13.47,overcast clouds
1264,Susehri,TR,40.1644,38.0867,57.97,89,28,4.23,scattered clouds
1265,Phalaborwa,ZA,-23.943,31.1411,58.28,69,100,7.67,overcast clouds
1266,Turayf,SA,31.6725,38.6637,84.45,37,0,16.11,clear sky
1267,Evensk,RU,61.95,159.2333,56.08,92,100,16.78,heavy intensity rain
1268,Victoria Point,AU,-27.5833,153.3,64.49,73,80,12.26,light rain
1269,George,ZA,-33.963,22.4617,44.15,70,0,4.61,clear sky
1270,Luang Prabang,LA,19.8856,102.1347,72.73,98,41,1.03,scattered clouds
1271,Wanning,CN,18.8003,110.3967,81.1,83,15,2.68,few clouds
1272,Whitianga,NZ,-36.8333,175.7,56.01,56,14,8.55,few clouds
1273,Bemidji,US,47.4736,-94.8803,80.89,41,1,10.36,haze
1274,Dingli,MT,35.8614,14.3822,77.81,73,0,3.44,clear sky
1275,Terrasini,IT,38.146,13.0844,74.77,66,0,9.22,clear sky
1276,Nagorsk,RU,59.3172,50.8078,62.08,66,75,5.64,broken clouds
1277,Douglas,US,41.3,-96.167,85.3,66,1,5.75,clear sky
1278,Urayasu,JP,35.6706,139.8886,78.26,89,75,1.01,broken clouds
1279,Toamasina,MG,-18.1667,49.3833,66.2,94,75,5.75,broken clouds
1280,Soria,ES,41.6667,-2.6667,55.0,86,45,4.68,scattered clouds
1281,Policarpa,CO,1.6323,-77.462,71.33,90,70,4.79,light rain
1282,Monte Mor,BR,-22.9467,-47.3158,72.75,40,0,5.75,clear sky
1283,Riberalta,BO,-10.9833,-66.1,88.0,51,20,0.0,few clouds
1284,Mandera,KE,3.9366,41.867,75.78,56,64,16.71,broken clouds
1285,Gornopravdinsk,RU,60.05,69.9,45.86,93,100,12.82,moderate rain
1286,Besikduzu,TR,41.052,39.2284,73.29,85,78,7.4,light rain
1287,Chingirlau,KZ,51.095,54.0814,63.28,51,21,1.88,few clouds
1288,Basavakalyan,IN,17.8667,76.95,71.94,92,100,13.76,overcast clouds
1289,Farnham,GB,51.2143,-0.7959,66.43,77,39,4.61,scattered clouds
1290,Uyuni,BO,-20.4597,-66.825,46.94,39,15,17.43,few clouds
1291,Contamana,PE,-7.3333,-75.0167,82.13,59,75,3.0,broken clouds
1292,Windhoek,NA,-22.5594,17.0832,43.0,31,0,10.36,clear sky
1293,Middle Island,US,40.8843,-72.9373,84.58,83,1,1.99,clear sky
1294,Ucluelet,CA,48.9329,-125.5528,85.05,86,69,1.01,broken clouds
1295,Ndende,GA,-2.4008,11.3581,70.61,78,64,3.18,broken clouds
1296,Husavik,IS,66.0449,-17.3389,51.71,87,100,5.32,overcast clouds
1297,Tombouctou,ML,20.0,-3.0,94.53,25,0,16.28,clear sky
1298,Vallenar,CL,-28.5708,-70.7581,57.42,58,0,1.86,clear sky
1299,Yuli,NG,9.6989,10.2744,76.08,84,100,4.97,overcast clouds
1300,Mitsamiouli,KM,-11.3847,43.2844,76.98,67,22,7.31,few clouds
1301,Sfantu Gheorghe,RO,45.8667,25.7833,66.81,73,0,3.53,clear sky
1302,Kamakwie,SL,9.5,-12.2333,72.61,98,97,4.47,overcast clouds
1303,Maues,BR,-3.3836,-57.7186,78.69,74,88,2.89,overcast clouds
1304,Boddam,GB,57.4667,-1.7833,62.98,81,18,15.95,few clouds
1305,Alyangula,AU,-13.8483,136.4192,66.07,100,40,0.0,scattered clouds
1306,San Carlos De Bariloche,AR,-41.1456,-71.3082,42.55,70,20,27.63,few clouds
1307,Paraiso,CR,9.8383,-83.8656,74.26,66,100,4.94,overcast clouds
1308,Tashtagol,RU,52.7657,87.8894,57.58,98,88,3.42,overcast clouds
1309,Stillwater,US,36.1156,-97.0584,91.89,57,1,8.01,clear sky
1310,Gorontalo,ID,0.5412,123.0595,76.48,95,96,2.98,overcast clouds
1311,Batouri,CM,4.4333,14.3667,68.47,96,100,2.17,light rain
1312,Sangar,RU,63.9242,127.4739,66.99,57,93,6.76,overcast clouds
1313,Rajapur,IN,25.3833,81.15,89.04,57,58,4.92,broken clouds
1314,Barranca,PE,-10.75,-77.7667,63.27,83,33,12.35,scattered clouds
1315,Santander,ES,43.4647,-3.8044,63.46,85,90,1.99,overcast clouds
1316,Qasigiannguit,GL,68.8193,-51.1922,41.25,95,100,10.22,overcast clouds
1317,Harlingen,US,26.1906,-97.6961,87.76,84,1,13.8,clear sky
1318,Rumonge,BI,-3.9736,29.4386,72.95,72,99,4.09,overcast clouds
1319,Teruel,ES,40.6667,-0.6667,62.56,73,99,1.16,overcast clouds
1320,Churapcha,RU,62.0025,132.4325,75.13,42,82,7.52,broken clouds
1321,Bac Lieu,VN,9.285,105.7244,77.34,90,100,6.4,overcast clouds
1322,Kitimat,CA,54.0524,-128.6534,71.91,54,100,4.0,overcast clouds
1323,Sayhat,SA,26.4852,50.0405,93.18,55,66,5.01,broken clouds
1324,Maroantsetra,MG,-15.4333,49.7333,68.13,84,22,4.7,light rain
1325,Ponta Delgada,PT,37.7333,-25.6667,68.72,83,20,4.61,few clouds
1326,Young,UY,-32.6833,-57.6333,56.23,96,99,11.36,overcast clouds
1327,Keetmanshoop,NA,-26.5833,18.1333,40.82,29,0,9.62,clear sky
1328,Saint-Paul,RE,-21.0096,55.2707,68.09,79,15,3.38,few clouds
1329,Redmond,US,47.674,-122.1215,84.42,58,0,1.01,clear sky
1330,Parchim,DE,53.4263,11.8488,66.7,95,23,5.21,few clouds
1331,Bedi,IN,22.5,70.05,83.98,82,100,6.91,overcast clouds
1332,Gazi,GR,35.3253,25.0669,82.6,54,0,3.0,clear sky
1333,Maturin,VE,9.75,-63.1767,75.78,79,7,6.73,clear sky
1334,Maceio,BR,-9.6658,-35.7353,76.44,83,40,4.61,scattered clouds
1335,Khandyga,RU,62.6667,135.6,72.16,49,58,4.88,broken clouds
1336,Ekhabi,RU,53.5102,142.9671,71.37,56,6,10.25,clear sky
1337,Yuanping,CN,38.7153,112.7575,75.56,80,3,0.96,clear sky
1338,Pyay,MM,18.8167,95.2167,77.92,85,100,1.99,overcast clouds
1339,Isilkul,RU,54.9109,71.2728,45.86,93,100,14.74,light rain
1340,Havelock,US,34.8791,-76.9013,84.94,82,22,1.99,few clouds
1341,Santana Do Livramento,BR,-30.8908,-55.5328,57.6,98,100,5.77,overcast clouds
1342,Listvyagi,RU,53.6772,86.951,58.91,93,81,11.79,moderate rain
1343,Shumikha,RU,55.2261,63.2961,45.81,75,10,8.23,clear sky
1344,Lang Suan,TH,9.9456,99.0785,76.42,90,100,3.13,overcast clouds
1345,Ahmadnagar,IN,19.0833,74.7333,72.3,94,100,12.33,overcast clouds
1346,Boli,CN,45.7667,130.5167,80.49,68,100,4.03,overcast clouds
1347,Menzelinsk,RU,55.7271,53.1026,65.44,68,31,2.8,scattered clouds
1348,Roma,US,43.2128,-75.4557,80.82,78,1,5.75,clear sky
1349,Naples,IT,40.8333,14.25,73.74,70,0,1.01,clear sky
1350,Liverpool,GB,53.4106,-2.9779,65.71,78,58,5.01,broken clouds
1351,Nefteyugansk,RU,61.0998,72.6035,53.85,73,99,22.17,overcast clouds
1352,Bundaberg,AU,-24.85,152.35,70.21,85,90,3.0,overcast clouds
1353,Dalvik,IS,65.9702,-18.5286,51.73,80,100,3.65,overcast clouds
1354,Mnogovershinnyy,RU,53.9353,139.9242,70.48,48,99,4.92,overcast clouds
1355,Ajjampur,IN,13.7281,76.0094,68.99,90,100,13.15,light rain
1356,Ghanzi,BW,-21.5667,21.7833,39.11,27,0,6.58,clear sky
1357,Kuusamo,FI,65.9667,29.1833,59.04,72,0,4.61,clear sky
1358,Inongo,CD,-1.95,18.2667,72.86,46,63,5.64,broken clouds
1359,Kupino,RU,54.3663,77.2981,50.45,93,100,13.4,overcast clouds
1360,Khani,GE,41.9563,42.9566,62.17,93,100,2.73,overcast clouds
1361,Vilhena,BR,-12.7406,-60.1458,80.82,44,20,4.61,few clouds
1362,Areosa,PT,41.7178,-8.8571,67.68,72,78,13.91,broken clouds
1363,Wardenburg,DE,53.0667,8.2,66.97,96,20,4.0,few clouds
1364,Blackstone,US,42.0179,-71.5412,83.75,79,76,1.01,broken clouds
1365,Kargopol,RU,61.5071,38.9456,65.46,67,94,1.41,overcast clouds
1366,Dubrovnik,HR,42.6481,18.0922,74.84,88,0,8.05,clear sky
1367,Gasa,PS,31.5,34.4667,78.78,74,0,4.94,clear sky
1368,Tatishchevo,RU,51.6703,45.5953,65.25,89,40,5.84,scattered clouds
1369,Bani,DO,18.2833,-70.3333,83.64,80,37,10.92,scattered clouds
1370,Manoharpur,IN,27.3,75.95,83.35,70,100,7.94,overcast clouds
1371,Deulgaon Raja,IN,20.0167,76.0333,75.02,90,96,9.44,overcast clouds
1372,Khanpur,PK,28.6453,70.6567,96.48,48,67,4.16,moderate rain
1373,Biltine,TD,14.5333,20.9167,85.86,46,64,9.01,broken clouds
1374,Igrim,RU,63.1906,64.4162,43.57,72,1,2.44,clear sky
1375,Lufilufi,WS,-13.8745,-171.5986,85.78,76,5,21.88,clear sky
1376,Jumla,NP,29.2747,82.1838,62.4,95,93,1.16,overcast clouds
1377,Amli,IN,20.2833,73.0167,77.45,95,100,5.46,overcast clouds
1378,Moranbah,AU,-22.0016,148.0466,68.79,76,27,11.7,scattered clouds
1379,Caucaia,BR,-3.7361,-38.6531,80.55,79,40,12.66,scattered clouds
1380,Zhireken,RU,52.8249,117.3076,61.21,88,69,3.65,broken clouds
1381,Nedryhayliv,UA,50.834,33.8763,68.43,60,0,3.62,clear sky
1382,Axim,GH,4.8699,-2.2405,76.57,83,99,10.4,light rain
1383,Kilindoni,TZ,-7.9139,39.6668,77.5,74,38,18.63,scattered clouds
1384,North Platte,US,41.1239,-100.7654,77.99,68,90,5.01,overcast clouds
1385,Ariano Irpino,IT,41.1489,15.0833,64.09,72,40,20.71,scattered clouds
1386,Chicacao,GT,14.5333,-91.3167,83.82,94,100,0.85,overcast clouds
1387,Magnitogorsk,RU,53.4186,59.0472,49.03,76,8,6.71,clear sky
1388,Elliot Lake,CA,46.3834,-82.6331,71.89,81,77,6.33,broken clouds
1389,Tandalti,SD,13.0167,31.8667,80.96,67,100,15.3,overcast clouds
1390,Dubti,ET,11.7361,41.0853,89.65,50,100,3.06,overcast clouds
1391,Tirodi,IN,21.6833,79.7,77.18,89,100,2.84,overcast clouds
1392,Sonari,IN,27.0667,95.0333,74.64,97,98,1.28,overcast clouds
